ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GeneRatio_in_term
IPR013187	F-box associated domain, type 3	1/5009	9/35927	0.741152821665905	0.999999999999999	0.999999999999999	og23335	1	1/9
IPR013750	GHMP kinase, C-terminal domain	1/5009	9/35927	0.741152821665905	0.999999999999999	0.999999999999999	og32540	1	1/9
IPR016102	Succinyl-CoA synthetase-like	1/5009	9/35927	0.741152821665905	0.999999999999999	0.999999999999999	og31323	1	1/9
IPR022666	Large ribosomal subunit protein uL2, RNA-binding domain	1/5009	9/35927	0.741152821665905	0.999999999999999	0.999999999999999	og32587	1	1/9
IPR022671	Large ribosomal subunit protein uL2, conserved site	1/5009	9/35927	0.741152821665905	0.999999999999999	0.999999999999999	og23752	1	1/9
IPR022775	AP complex, mu/sigma subunit	1/5009	9/35927	0.741152821665905	0.999999999999999	0.999999999999999	og27680	1	1/9
IPR024937	Domain X	1/5009	9/35927	0.741152821665905	0.999999999999999	0.999999999999999	og28530	1	1/9
IPR030378	Circularly permuted (CP)-type guanine nucleotide-binding (G) domain	1/5009	9/35927	0.741152821665905	0.999999999999999	0.999999999999999	og27398	1	1/9
IPR036265	HIT-like superfamily	1/5009	9/35927	0.741152821665905	0.999999999999999	0.999999999999999	og24611	1	1/9
IPR038588	XS domain superfamily	1/5009	9/35927	0.741152821665905	0.999999999999999	0.999999999999999	og34994	1	1/9
IPR044893	RNA polymerase Rpb1, clamp domain superfamily	1/5009	9/35927	0.741152821665905	0.999999999999999	0.999999999999999	og26746	1	1/9
IPR017937	Thioredoxin, conserved site	3/5009	27/35927	0.746997012571865	0.999999999999999	0.999999999999999	og23631/og30802/og33361	3	3/27
IPR025558	Domain of unknown function DUF4283	3/5009	27/35927	0.746997012571865	0.999999999999999	0.999999999999999	og24075/og31373/og33605	3	3/27
IPR034741	Terpene cyclase-like 1, C-terminal domain	3/5009	27/35927	0.746997012571865	0.999999999999999	0.999999999999999	og27899/og28030/og32274	3	3/27
IPR036392	PLAT/LH2 domain superfamily	3/5009	27/35927	0.746997012571865	0.999999999999999	0.999999999999999	og30729/og31264/og32484	3	3/27
IPR038538	MTERF superfamily, mitochondrial/chloroplastic	3/5009	27/35927	0.746997012571865	0.999999999999999	0.999999999999999	og23928/og24730/og27970	3	3/27
IPR009000	Translation protein, beta-barrel domain superfamily	5/5009	44/35927	0.753137696106292	0.999999999999999	0.999999999999999	og23582/og26052/og33163/og33480/og33578	5	5/44
IPR042197	Apoptotic protease-activating factors, helical domain	5/5009	44/35927	0.753137696106292	0.999999999999999	0.999999999999999	og23669/og25699/og25830/og26601/og29725	5	5/44
IPR016166	FAD-binding domain, PCMH-type	4/5009	36/35927	0.758777297100821	0.999999999999999	0.999999999999999	og21639/og25713/og29496/og31366	4	4/36
IPR000070	Pectinesterase, catalytic	7/5009	61/35927	0.764525642176263	0.999999999999999	0.999999999999999	og23108/og23447/og27935/og29527/og29556/og30922/og33330	7	7/61
IPR000639	Epoxide hydrolase-like	2/5009	19/35927	0.764852673815845	0.999999999999999	0.999999999999999	og27968/og28674	2	2/19
IPR003954	RNA recognition motif domain, eukaryotes	2/5009	19/35927	0.764852673815845	0.999999999999999	0.999999999999999	og24261/og26484	2	2/19
IPR017949	Thaumatin, conserved site	2/5009	19/35927	0.764852673815845	0.999999999999999	0.999999999999999	og23060/og31025	2	2/19
IPR045074	Glutathione S-transferases Tau, C-terminal alpha helical domain, plant	2/5009	19/35927	0.764852673815845	0.999999999999999	0.999999999999999	og26469/og27927	2	2/19
IPR001353	Proteasome, subunit alpha/beta	3/5009	28/35927	0.769289246077291	0.999999999999999	0.999999999999999	og25017/og27879/og29836	3	3/28
IPR003690	Transcription termination factor, mitochondrial/chloroplastic	3/5009	28/35927	0.769289246077291	0.999999999999999	0.999999999999999	og23928/og24730/og27970	3	3/28
IPR006564	Zinc finger, PMZ-type	3/5009	28/35927	0.769289246077291	0.999999999999999	0.999999999999999	og25946/og29737/og33202	3	3/28
IPR000477	Reverse transcriptase domain	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og28538	1	1/10
IPR000760	Inositol monophosphatase-like	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og32601	1	1/10
IPR001012	UBX domain	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og27142	1	1/10
IPR001494	Importin-beta, N-terminal domain	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og32069	1	1/10
IPR001739	Methyl-CpG DNA binding	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og28782	1	1/10
IPR001818	Peptidase M10, metallopeptidase	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og26857	1	1/10
IPR001912	Small ribosomal subunit protein uS4, N-terminal	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og25968	1	1/10
IPR002129	Pyridoxal phosphate-dependent decarboxylase	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og30440	1	1/10
IPR002314	Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og26298	1	1/10
IPR002477	Peptidoglycan binding-like	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og29626	1	1/10
IPR004294	Carotenoid oxygenase	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og31074	1	1/10
IPR005018	DOMON domain	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og28585	1	1/10
IPR006012	Syntaxin/epimorphin, conserved site	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og28695	1	1/10
IPR006026	Peptidase, metallopeptidase	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og26857	1	1/10
IPR007513	Small EDRK-rich factor-like, N-terminal	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og27609	1	1/10
IPR008011	Complex 1 LYR protein domain	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og23107	1	1/10
IPR008586	Protein of unknown function DUF868, plant	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og22880	1	1/10
IPR011124	Zinc finger, CW-type	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og28782	1	1/10
IPR012881	Protein of unknown function DUF1685	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og23943	1	1/10
IPR013025	Large ribosomal subunit protein uL23-like	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og30831	1	1/10
IPR015946	K homology domain-like, alpha/beta	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og32550	1	1/10
IPR017932	Glutamine amidotransferase type 2 domain	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og29615	1	1/10
IPR019533	Peptidase S26	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og26472	1	1/10
IPR019762	Dynamin, GTPase region, conserved site	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og26081	1	1/10
IPR021190	Peptidase M10A	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og26857	1	1/10
IPR021720	Malectin domain	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og26495	1	1/10
IPR022313	Phenylalanine/histidine ammonia-lyases, active site	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og28018	1	1/10
IPR023591	Small ribosomal subunit protein uS2, flavodoxin-like domain superfamily	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og22968	1	1/10
IPR029485	Cationic amino acid transporter, C-terminal	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og30443	1	1/10
IPR031675	Serine-threonine protein phosphatase, N-terminal	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og25233	1	1/10
IPR036365	PGBD-like superfamily	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og29626	1	1/10
IPR040389	Cyclin-dependent protein kinase inhibitor SMR	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og23471	1	1/10
IPR041846	Early nodulin-like protein domain	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og23103	1	1/10
IPR044610	Beta-glucuronosyltransferase GlcAT14A/B/C	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og27706	1	1/10
IPR044636	Transcription factor RADIALIS-like	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og27344	1	1/10
IPR045058	GTPase GIMA/IAN/Toc	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og28576	1	1/10
IPR045084	Transcription factor AIB/MYC-like	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og24727	1	1/10
IPR045889	Methylesterase/Alpha-hydroxynitrile lyase	1/5009	10/35927	0.777250753518332	0.999999999999999	0.999999999999999	og28600	1	1/10
IPR000425	Major intrinsic protein	4/5009	37/35927	0.777797578331394	0.999999999999999	0.999999999999999	og23073/og23755/og31062/og32807	4	4/37
IPR012341	Six-hairpin glycosidase-like superfamily	4/5009	37/35927	0.777797578331394	0.999999999999999	0.999999999999999	og29652/og30921/og31374/og33483	4	4/37
IPR023271	Aquaporin-like	4/5009	37/35927	0.777797578331394	0.999999999999999	0.999999999999999	og23073/og23755/og31062/og32807	4	4/37
IPR000408	Regulator of chromosome condensation, RCC1	2/5009	20/35927	0.789609934148648	0.999999999999999	0.999999999999999	og25191/og32788	2	2/20
IPR004000	Actin family	2/5009	20/35927	0.789609934148648	0.999999999999999	0.999999999999999	og25928/og27574	2	2/20
IPR004014	Cation-transporting P-type ATPase, N-terminal	2/5009	20/35927	0.789609934148648	0.999999999999999	0.999999999999999	og26451/og30919	2	2/20
IPR027433	Lipoxygenase, domain 3	2/5009	20/35927	0.789609934148648	0.999999999999999	0.999999999999999	og30729/og31264	2	2/20
IPR028082	Periplasmic binding protein-like I	2/5009	20/35927	0.789609934148648	0.999999999999999	0.999999999999999	og28566/og29719	2	2/20
IPR041118	Disease resistance, N-terminal	2/5009	20/35927	0.789609934148648	0.999999999999999	0.999999999999999	og27328/og28274	2	2/20
IPR045073	Glutathione S-transferase Omega/Tau-like	2/5009	20/35927	0.789609934148648	0.999999999999999	0.999999999999999	og26469/og27927	2	2/20
IPR036318	FAD-binding, type PCMH-like superfamily	4/5009	38/35927	0.795609627628127	0.999999999999999	0.999999999999999	og21639/og25713/og29496/og31366	4	4/38
IPR043502	DNA/RNA polymerase superfamily	4/5009	38/35927	0.795609627628127	0.999999999999999	0.999999999999999	og26643/og27409/og28217/og28743	4	4/38
IPR000209	Peptidase S8/S53 domain	5/5009	47/35927	0.803101959475573	0.999999999999999	0.999999999999999	og25808/og26479/og29803/og31364/og33053	5	5/47
IPR000164	Histone H3/CENP-A	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og24908	1	1/11
IPR000426	Proteasome alpha-subunit, N-terminal domain	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og25017	1	1/11
IPR002083	MATH/TRAF domain	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og29354	1	1/11
IPR002379	V-ATPase proteolipid subunit C-like domain	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og33291	1	1/11
IPR002867	IBR domain	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og23345	1	1/11
IPR003578	Small GTPase Rho	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og32920	1	1/11
IPR004154	Anticodon-binding	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og26298	1	1/11
IPR005025	NADPH-dependent FMN reductase-like domain	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og24502	1	1/11
IPR005181	Sialate O-acetylesterase domain	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og29633	1	1/11
IPR005539	ELK domain	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og28585	1	1/11
IPR006460	Protein MIZU-KUSSEI 1-like, plant	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og29846	1	1/11
IPR009078	Ferritin-like superfamily	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og25427	1	1/11
IPR012000	Thiamine pyrophosphate enzyme, central domain	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og28515	1	1/11
IPR014726	Large ribosomal subunit protein uL2, domain 3	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og23752	1	1/11
IPR027942	Sieve element occlusion, N-terminal	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og33355	1	1/11
IPR035921	F/V-ATP synthase subunit C superfamily	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og33291	1	1/11
IPR036286	LexA/Signal peptidase-like superfamily	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og26472	1	1/11
IPR039299	Protein SIEVE ELEMENT OCCLUSION	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og33355	1	1/11
IPR044066	TRIAD supradomain	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og23345	1	1/11
IPR045010	Medium-chain dehydrogenase/reductase	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og29593	1	1/11
IPR045064	Reticulon-like	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og30829	1	1/11
IPR045182	Protein JINGUBANG-like	1/5009	11/35927	0.80831545757565	0.999999999999999	0.999999999999999	og33457	1	1/11
IPR025661	Cysteine peptidase, asparagine active site	2/5009	21/35927	0.812036270731124	0.999999999999999	0.999999999999999	og28675/og30758	2	2/21
IPR010259	Peptidase S8 propeptide/proteinase inhibitor I9	5/5009	48/35927	0.817860153699432	0.999999999999999	0.999999999999999	og23764/og25808/og26479/og28343/og31364	5	5/48
IPR002528	Multi antimicrobial extrusion protein	4/5009	40/35927	0.827765841888713	0.999999999999999	0.999999999999999	og30593/og32486/og33213/og33265	4	4/40
IPR000629	ATP-dependent RNA helicase DEAD-box, conserved site	2/5009	22/35927	0.832300264012609	0.999999999999999	0.999999999999999	og29846/og33074	2	2/22
IPR022796	Chlorophyll A-B binding protein	2/5009	22/35927	0.832300264012609	0.999999999999999	0.999999999999999	og23037/og32399	2	2/22
IPR031052	FHY3/FAR1 family	2/5009	22/35927	0.832300264012609	0.999999999999999	0.999999999999999	og31144/og33202	2	2/22
IPR002347	Short-chain dehydrogenase/reductase SDR	10/5009	91/35927	0.832688021683638	0.999999999999999	0.999999999999999	og23627/og23804/og24271/og24687/og25399/og27148/og27972/og28022/og29421/og31188	10	10/91
IPR000058	Zinc finger, AN1-type	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og26262	1	1/12
IPR000953	Chromo/chromo shadow domain	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og22960	1	1/12
IPR001106	Aromatic amino acid lyase	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og28018	1	1/12
IPR001229	Jacalin-like lectin domain	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og30766	1	1/12
IPR001881	EGF-like calcium-binding domain	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og23104	1	1/12
IPR002108	Actin-depolymerising factor homology domain	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og24313	1	1/12
IPR002328	Alcohol dehydrogenase, zinc-type, conserved site	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og21791	1	1/12
IPR006011	Syntaxin, N-terminal domain	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og28695	1	1/12
IPR006734	PLATZ transcription factor	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og24710	1	1/12
IPR007081	RNA polymerase Rpb1, domain 5	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og33317	1	1/12
IPR011766	Thiamine pyrophosphate enzyme, TPP-binding	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og28515	1	1/12
IPR012001	Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og28515	1	1/12
IPR013583	Multiple C2 domain and Transmembrane region Proteins, C-terminal	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og28616	1	1/12
IPR015425	Formin, FH2 domain	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og32732	1	1/12
IPR017904	ADF/Cofilin	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og24313	1	1/12
IPR018097	EGF-like calcium-binding, conserved site	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og23104	1	1/12
IPR023296	Glycosyl hydrolase, five-bladed beta-propeller domain superfamily	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og31055	1	1/12
IPR023332	Proteasome alpha-type subunit	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og25017	1	1/12
IPR024079	Metallopeptidase, catalytic domain superfamily	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og26857	1	1/12
IPR025298	Domain of unknown function DUF4094	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og32714	1	1/12
IPR031468	Synaptotagmin-like mitochondrial-lipid-binding domain	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og28025	1	1/12
IPR035896	AN1-like Zinc finger	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og26262	1	1/12
IPR038120	RNA polymerase Rpb1, funnel domain superfamily	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og31253	1	1/12
IPR042201	Formin, FH2 domain superfamily	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og32732	1	1/12
IPR044750	SRC2/BAP, C2 domain	1/5009	12/35927	0.835048609179491	0.999999999999999	0.999999999999999	og31270	1	1/12
IPR009072	Histone-fold	8/5009	75/35927	0.8383242290249	0.999999999999999	0.999999999999999	og23761/og24469/og24908/og25184/og29123/og30572/og33049/og33577	8	8/75
IPR022357	Major intrinsic protein, conserved site	3/5009	32/35927	0.842845596772917	0.999999999999999	0.999999999999999	og23073/og23755/og30271	3	3/32
IPR012340	Nucleic acid-binding, OB-fold	15/5009	133/35927	0.845240953623557	0.999999999999999	0.999999999999999	og23044/og23096/og24667/og25186/og26055/og26447/og26452/og27326/og28672/og28795/og29487/og30340/og30836/og32587/og32696	15	15/133
